,Unnamed: 0,Unnamed: 0.1,titleId,nom,star_point,star_person,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9,comment10,comment1e,comment2e,comment3e,comment4e,comment5e,comment6e,comment7e,comment8e,comment9e,comment10e
166,21531,21531,552960,131,6.7,22146,차라리 반장 죽어서 주인공 흑화ㄱㄱ,반장셧다운좀,"작가님 별점 오르면 좋겠죠?
반장을 빼면되요",베뎃말대로 반장 제거하고 주인공 흑화가죠,반장이 욕먹는 제 개인적인 생각을 말하자면 안 그래도 주인공은 주구장창 레벨만 올려대서 다른 캐릭터들은 거의 공기수준입니다. 그런데 반장은 그냥 배경에 있던 엑스트라급이였는데 갑자기 주조연급으로 버프가 급상승하다못해 주인공하고 파티하면서 기존의 강하다고 여겨졌던 레벨을 다 씹어먹는 레벨로 몇화만에 급상승해버렸으니 좋게보일리가 없죠. 게다가 반장이 딱히 개성있는 캐릭터도 아니고 그냥 지극히 평범한 캐릭터니 독자들이 반장이란 캐릭터에 별다른 매력을 느끼지못해 싫어하는거일수도 있겠죠. 일단 여기까지 제 의견이었습니다,"반장이못생겨서그래..
히로인이 못생겼잖아..
댓글만봐도알수있어..
독자들은 반장이 싫은게아니라..

"" 반장의 얼굴이 싫은거야.. """,그래서 어그로도 제대로 못 끄는 놈이랑 어그로 끌라는 말로 어그로 끄는 놈이랑 어그로 잘 끌라는 말에 어그로 끌리는 놈이랑 독자들이 싫다는데도 계속 반장으로 어그로 끄는 작가님이랑 누가 제일 멍청한 걸까,반장=김성모,"솔직히 말해서 이웹툰 지금 스토리가 제일 큰 문제인거같은데
독자들은 반장 얼굴에만 관심이 있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",ㅋㅋㅋㅋㅋㅋ 럭키게이머 탄생 ☆축☆,False,False,True,False,False,True,False,True,True,True
167,23979,23979,733284,5,6.7,6610,근데 순덕이 개인적으로 약간 별로다...사람 목숨 갖고 장난치는거.,"빨리 대답안하면 독가스(살충제)를 뿌려버리겠다.
사람 몸에 폭탄 넣고 내 말에 거슬리면 터트리겠다.
ㄹㅇ 소시오패스가 따로 없네요. 사람의 목숨을 자기 멋대로 움직이는 꼭두각시처럼 조종하는 주인공이라... 
멋대로 크기 줄여 가스 살포하고 폭파시킬수있는 칩을 이식한 시점에서 파파라치랑 다를거없는 아니 오히려 더 심각한 범죄자 주제에 뭐 정말 큰 한걸음이니 어쩌니 하는거 보면 역겨움까지 밀려오네요 뭐 자랑이다 뿌려 이런 말을 아무렇게 한 AI나 버큰 누르면 뇌수가 흩날리는 폭파버튼을 이식해 협박을 이용해 남자를 조종하려는 여주인공이 파파라치를 욕할 정당성이 있을까요?",아저씨겨에칩을 발랐어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋzㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,야 이건 아니지;;; 납치+감금+협박+살인미수+동의하지 않은 수술 집행+고문,작가가 멍청한데 주인공을 똑똑하게 만들면 발생하는 사례,저여자가 범인인것 같다 진심...,소름돋고 역겨움ㅠㅠ 주인공이 이쁘장한 여자애라서 그렇지... 뱃살늘어진 대머리 아저씨가 여자감금하고 조종한다고 생각해봐 ㄹㅇ소름돋음 이걸 스토리라고 생각해낸 작가님들아... 처음에 따라하면 범죄라고 경고문구라도 넣어줘요 아무생각없이 보는 어린아이들이 낄낄거리며 웃게하지 말아주시길,근데 여자 진짜 범죄하면서 꼴보기 싫네,"대머리 아저씨 : 큭큭 너의 겨에 칩을 박았지 내 일에 잠자코 협조하지 않으면 이 버튼을 눌러 폭파시켜주마
15살 여중생 : (덜덜덜)
대머리 아저씨 : 다시 사과맛 살충제맛을 보고싶다면 거역해보라구? 아니면 9번 버튼을 눌러 너의 어깨위 부분을 흔적도 안남게 두개골째로 폭파시켜줄까? 말만 잘들으면 풀어주마 난 사람을 한명 살리고 싶을 뿐이야

이랬으면 반응 어땠을지 궁금",여자인성 쓰레기인데?,True,False,True,False,False,True,False,False,True,False
168,28335,28335,726467,10,6.71,7254,중간에 영화 엔딩크레딧 보고 이 웹툰 끝인줄,베뎃 내리는 건 작가가 아니라 네이버임 태국사람이 어떻게 한국욕을 알아들어먹냐,태국작가가 한국욕 알아먹고 베댓을 내렸다고??ㅋㅋㅋㅋ,어린아이 성기 부분을 남성기 모양에 빗댄 코끼리로 모자이크 한것도 성희롱에 차별적인 요소 아니냐? 저기에 죠리퐁같은 모양으로 모자이크 되면 개쿵쾅거렸을거 같은데  ,이 웹툰은 계속 우연의 연속....,"이 웹툰 스토리 전개 이상한건 비난하던 애들이 자초한거임, 괜히 검열만 빡쎄져서 정상적인 장면도 삭제되고.",아니 애초에 이거 한국에 오자마자 빼애액 난리쳐서 중간중간 내용 다 짜르고 지들 입맛대로 바꿔놓으니까 이젠 개연성이 없다 하고 뭐 어쩌란걸까,애 하루종일 봐주고 먹을거 조금 얻은거 실화...???,"돌고 안된아기를 아기를 돌본경험 전혀없는 첨본 사람한테 덥썩 맡기는게 가능한가? 아무리 지인이랑 친하다고해도~! 
애엄마로써 정말 이해안된다... ","???:작가가 글을 내려? 작가가 어디 국적인줄 알어?
???:태국작가
???:아 고마워",False,False,False,False,False,False,False,True,False,False
169,28675,28675,721462,24,6.72,3712,보는데 민망해서 밑으로 못내리겠어ㅜ,"마지막 루시퍼의 한마디 '염병할' 
꽤 사이다였다",나만그런가 왜이렇게 짜증나냐 이거보면,하...먼가 병맛인데 쿠키를 결국 다먹어버렸어..중독인가..?,그림체가 너무 아깝다,동의없이 팔목잡혀서 끌려가는데 두근 의성어 넣지마...,여주 존나 뭐하는애냐..? 저기서 지 상황이 설렐 상황이냐...?.....상황파악 진ㅉㅏ 1도 못하네,결국 결제해서 여까지왔어 .... 미친만화,또 나만 재밋어 ?  베댓 나오겟지 어휴,나만 재밌어?이게 베댓이 될 수밖에 없는 게 어차피 나중에는 욕하던 사람들이 하나둘씩 다 떠나고 아예안들어오거든.즉 여기는 재밌다고 생각하는 사람들만 남는거지,False,True,False,False,False,False,False,True,False,True
170,19327,19327,641253,189,6.72,71400,"박형석 각성좀 해야돼
다른몸에만 의지하잖아 답답해 미치겠다","편의점에는 cctv도 없냐 ㅡㅡ
저새끼 바로 소년원 감인데","주인공은 189화 될 때까지 개답답해. 발전 방향도 안보여.
스토리는 엉망이야. 자극적인것만 그려. 이게 왜 1위를 하고 있는지 몰겄네 이제 안본다 ㅃ2",나 형석이 맞는거 볼라고 쿠키 쓴거 아닌데..,아니 근데 진짜 이해가 안된다 사람을 저렇게 패는데 제는 ㅅㅂ 경찰서 한번을 않가냐,"그래서 형석이는 189화동안 발전이 1도 없는거네?
그동안 운동하거나 보고 경험한건?ㅋㅋㅋㅋ
형석이는 그동안 진짜 뭘한거냐
사실상 약한 3인방
돼지형석 박지호 덕화 이 셋중
노력도 안하고 발전없는건 돼지형석아니냐
주인공이랍시고 다른몸에 의지해서 사실상 아무것도안함",이태성 기명이한태 참교육 당햇음좋겟다,쿠키가 아까운게 아니라 1주일 기다린 기대감이 싹 사라짐,제목이 왜 박형석이냐 이태성이 맞지않냐,근데 지호사건도 있고 갈수록 폭력적이지 않나?? 조금은 신선하게 흐름을 계속 유지하는것도 중요하다고 생각드는데..,False,False,False,False,False,False,True,False,False,True
171,7243,7243,119874,1400,6.73,7981,원래 백경대는.. 다 우주 탑클래스 였잖아. 공자나 가우스 같은 몇 명을 제외하면 백경대가 우주에서 제일 센 순서대로 백여명 모아온 거잖아. 그리고 그 백경대를 치우기위해 20년에 걸쳐 동급 이상으로 모아온게 신백경대고.. 그치? 근데 그후로 몇년 사이에 갑자기 백경대가 500명이 되고 그것들 다 죽자마자 또 원래 백경대보다 더 강한 천명 이상의 경호대를 모을 수가 있다고?  다른 우주에서 훔쳐오냐?,"각보다 막강했던 십진회의 화력....썰려나가는 하데스 클론들....당황한 고산....목이 잘리려는 찰나....

""고산 오빠, 뭐해!""

등장한 것은 아슬린과 백명의 여성 퀑 백경대...
십진회 순식간에 정리 후..
아슬린의 한마디,

""되찾으러 가야지, 원래 우리의 권리""

그리고 씩 웃는, 위풍당당한 백명의 여성 백경대..

- 그 동안 덴마를 사랑해주셔서 감사합니다 -

담당자 공지: <덴마> 후기는 12월 23일 업로드 예정입니다. 양해 부탁드립니다.",또또 회수할 생각은 안하고 떡밥 뿌리지!!!!!!!,아니 그럼 미라이가 고작 제트한테 복수하라고 저 공진기 롯통해서 냉장고까지 가서 전달한 거라고??덴마프로젝트랑 관계도없이??양영순 본인이 구상한 스토리 잃어버린거 아니냐??,백경대 동네 밥됐네 ㅋㅋㅋㅋ 이름도 첨듣는 도끼파같은 애들이 개인화력으로 백경대 열팀 넘게 갖는소리 하냐,아니 지금까지 벌려놓은 판 수습할 생각은 없고 느닷없이 공작 10명 있는 십진회같은 거 등장시키고 있네;;; 어차피 쟤내도 나 강해요라고 우쭐거리는 장면 몇개 보여주고는 목잘릴 엑스트라일건데 저게 메인스토리에 뭔 중요성이 있나? 그리고 지금까지 패왕이나 오돔이나 바후나 다 비슷한 라이벌들 지겹다.. 그리고 공진기가 고작 제트 다굴빵 용인 것도 어이없고;; 차라리 휴재하고 재정비해주세요,결국 콴냉부터 이어온 대단한 떡밥인 줄 알았던 공진기는 다이크랑 덴마 기억 불일치하는 부분 설정오류 바로잡고 제트 쳐맞기만 하되 죽지는 않을정도로 혼내주는 용도가 끝인 거야?,십진회 대놓고 자살 선언,덴마카페보면 독자가 만든 덴마결말있는데 오셔서 꼭 한번 보세요!,5명만 더 있었으면 좋았을텐데. 십오진회?,True,True,False,False,False,False,True,False,True,True
172,8045,8045,602287,270,6.74,3740,"맥락이 없네
몇 주 동안 질질 끌어놓고 실 잡아 당기니까 갑자기 산산조각 나 ㅋㅋㅋㅋㅋㅋㅋㅋ 내가 그냥 줄 잡아서 컬렉션 터지는 거 보려고 몇 주를 기다린 건가","작가님 제가 어지간하면 진도느리다고 댓글안달아요 더게이머 한참욕먹을때도 댓글 안달던사람인데 이건좀 심한거
같네요 아무리 세부적인묘사를 중요하게 여긴다고 하더라도 이건좀 아닌 것 같아요","이 작가 그냥 독고다이로 가기로 마음먹었구나
소통은 없다 나는 그냥 내갈길간다.. 이건가보네","진도 느리다고 글쓰는게 이번이 처음인거 같네요...아무르랑 난새 재회하고 난새 능력 밝혀지는데까지 19회차(18회차였나?)씩 사용한 내용이 3줄 요약이 가능한...
1.난새 아무르 재회 후 백양 만남.
2.백양들 덕에 여우족 우두머리 만났는데 컬렉션에게 침입받음
3.컬렉션과의 싸움 중 난새의 능력이 일부 밝혀짐
아무리 그래도 이건 좀 너무하단 생각 안드시나요...?",신의탑 보고 오세요. 분량은 그렇게 뽑는겁니다.,발톱도 빠지고 독자수도 쭉쭉 빠지고 ㅋㅋ,생각해보니까 애초에 신이나 요괴들 능력이 끈이론 바탕으로 이루어진다는 떡밥이 있었는데 회수한거네 굿,난 좀 더 버텨볼랍니다.,"이거 초반부에 있던 떡밥인데요? 지금 난새가 천수보살의 눈을 가지고 있고 천수보살은 실시간으로 변하는 코드를 가지고 있습니다. 그래서 컬렉션에 신력(천수보살의 코드)를 집어넣으니 실시간으로 변하는 코드에 컬렉션이 애러를 일으키는거죠. 그리고 설정상 영은 데이터화가 가능합니다. 그 반대도 가능하죠(컬렉션)
잘짜여진 프로그램에 쉴새없이 움직이는 코드를 집어넣으면(정확하겐 컬렉션이라는 프로그램의 어떠한 부분을 수정한것으로 보이네요.) 정상적으로 작동이 안되고 거기다 쉴새없이 움직이는 코드라면(이딴거 원래 없습니다.) 메모리 누수도 가속화될거 같네요. 결국 프로그램은 붕괴할 수 밖에 없습니다. 컬렉션이 부숴진것 처럼요. 오류가 만들어진게 아니라 강제적으로 수정을 통해 오류를 뱉어낸겁니다. 그리고 그 코드가 계속 바뀐다면 실시간으로 다른 오류가 만들어질 수 밖에 없죠.(에러창이 저렇게 많이 나는 이유)",작가님 화이팅... 시간 지나면 발톱도 다시 날거고 독자도 다시 태어날거에요...,False,False,False,False,True,False,True,True,False,True
173,28341,28341,726467,16,6.74,5311,"솔까 뭐가 더 충격일까?
1. 애 낳고 남친 찾아가니 바람 중
2. 여친이 10달 잠수타고 니 애 낳았다고 말하기",10달동안 잠수탔으니 그럴만도,10달동안 말안했는데 다른사람만나는게 정상이지,"왜 직접 끝나는 시간을 안물어보는거야,,,,.자기 남친이면서,,",제가 아는데 사귀는거 아니에요 또 저기서 오해해서 말안하겠지 아우 고구마,아냐 마지막에 성운이 찡그리고있어,"솔직히 저건 그럴만도 한게 잠수타고 만나지도 않다가 뿅 나타나서는 나사실 애생겼었어 하면 남친 입장에선 당황스럽기도 하고 딴남자가 나몰라라 한걸 자기한테 덮으려는 걸로도 알 수있음,, 다음화에서 얘기 못하고 또 거짓말하는 전개만 아니길","지가 10달동안 짐수타놓고선 
딴여자가 팔짱끼니까 바로 충격먹네
이렇게 지밖에 모를줄이야
남자얘가 여자보는눈이 없네",저런게 일반적이지.. 몇달동안 제대로 된 연락도 안하고 지낸 사이를 애초에 계속 만나는 사이라고 할 수가 있을지 참...,페미든 반페미든 모두가 하나되어 암걸리는 만화,True,False,False,False,False,True,False,False,False,False
174,17843,17843,710639,152,6.75,9459,아 이젠 그냥 존나 불쌍하다...새로운 여자한테 번호 알려줄 정도로 오수는 민호한테 있어서 아는사람 밖에 안됨..아무것도 모르는 여자는 자기와 맞을 수도 있다는 생각이 들지만 오수는 그 생각조차 안 드는거.. 근데 그 와중에 외모때문이라고 혼자 삽질하는 거 보면 진짜 답답하고 미련하네..,민호야 선긋자 보배랑 안된다해도 오수랑도 안되면 좋겠다 제발 민호가 거절하고 오수는 차이는거 보고싶다...,가만히만 있어도 여자가 오는 그런 사람과 데이트를 했다는 말 왜 이리 꼴같잖지. 결국 자기도 잘난 사람 만나는 우월감에 취하고 싶어하는 모양이네. 친구랑 어떤 관계였을지 짐작하면서도 끝끝내 이제 정리된거라 합리화하고 금새 자기가 좋아하는 남자만 생각하고.,"ㅋㅋㅋ장난하나ㅋㅋㅋ오수 이정도면
정신병아니냐??
작가님 오수 무슨 망상증 있어요.?
진짜 소름 돋는데 내 주변 친구가 저러면
진짜 소름인데",진짜... 얼굴만 보고 좋아하는데 저렇게까지 집착할 수 있니?,이정도 의지면 5키로는 금방 뺐을텐데,"오수는 좋아한다는 감정을 모르는 듯. 민호를 좋아한다고 포장하지만 결국 본인의 외모 컴플렉스를 해소하기 위한 방법이었을 뿐임. 우월한 연인과 연애를 함으로써 본인도 동등한 위치에 있다고 생각되는 거..
지금 민호자리에 코난범인으로 그려놔도 키크고 멋진사람으로 서술 된다면 오수는 걔를 사랑한다며 쫒아다닐꺼임.. 반면 지훈이는 민호에 비해 함께했을 때 급이 안 높아진다는 걸 본인도 느끼고 있기 때문에 거절한거고....이제 민호를 포기 할 수 없다는게 이제 돌아갈 곳이 없기 때문이라고 생각이 듦.. 지훈이는 보배랑 사귄다고 알고 있으니 보험이 사라진셈. 진짜 이런 거면 얘는 사람을 사귈 자격이 없는 거다. 본인의 컴플렉스를 포장하기 위해 이용하는 것 밖에 안됨.","민호입장에선 오수 단발로 머리자르고, 점점 민호 취향에 맞춰 오면 소름끼칠듯.. 으... ",아니... 이제 진짜 쫌 그래.... 민호가 니꺼도 아닌데 뭘 뺏기긴 뺏겨...,"자존감 낮았던 오수의 변화된모습을 그리고자 하시는 것 같은데.. 아무래도 스토리 핀트를 잘못잡은거 같네요;;;;;;;
스토리가 산으로도 못가고 지구 내핵을 뚫을 기세로 하락하고있음;;;;;;",False,False,False,False,True,True,True,True,False,False
175,7235,7235,119874,1392,6.75,7994,와 다이크가 그 잡몸뚱아리로 수년을 찾아 헤매던 테이를 가이린은 엘가 빽으로 며칠만에 찾네,살기 위해 이름을 말하려다 실패 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아니 테이는 내 뒤통수에 있는데?,테...이...? 그게 뭐였지?,"자기야라고 하는 거 보니, 테이는 이미 딴 남자 만났나보네",전편에 다이크 출연 안해서 온갖 추측 난무했는데 그냥 그리기 귀찮아서 안그린거였어 ㅌㅋㅋㅋㅋㅋㅋ,아무리 엘의 부인이자 유일한 가족이라 상속자가 됐다지만 뭐 이리 자연스럽게 가이린한테 세력이 다 넘어가냐ㅋㅋㅋㅋ 심지어 공자는 가이린이 임신 거짓말로 혼인신고 받아낸 것도 알고 있잖아,"테이가 지금 다이크만나면 소름 돋지않을까 
구질구질하게 전여친 못잊고 뒤통수 소켓에 인공지능 넣고선 자기 이름 붙여놨는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ 어후 소름",2인자는 원래 롯임. 다들 기억안나? 냉장고속 마약을 엘한테 공급한게 롯이잖아 자기 지분율까지 말했고. 그런데 롯도 아니고 마왕도 아니고 가이린이 엘가를 지배한다고? 롯이나 마왕은 바보냐? 자기 주인 여친한테 복종ㅋㅋㅋㅋ,"아니 진짜... 정말 어이가 없는 것은... 엘이 해온게 마약사업이잖아. 그리고 그 마약사업도 마왕 놉이 바지사장이잖아. 그러면 아무리 엘이 누브레라는 이름으로 살고 있다고 해도 모든 재산과 마약 사업 관련 서류들은 다 차명으로 되어 있을텐데 무슨 결혼계약서 하나로 모든 실권이 다 스무스하게 넘어가냐?
대체 세상을 뭘로 보는 거야?",False,False,False,False,False,False,False,False,True,False
176,21591,21591,552960,191,6.78,10248,진짜 정으로 보는거다,"다음 화 권시연 대사

1. 크윽...
2. 한지한 너는 왜 여기..!
3  고맙다.

한지한 대사

1. 회전하는 마력 화살~!!~~!~!~!~!~!!
2. 연혼요상결~!~!~~!~~!!!
3. 괜찮아~~~~~","오늘 내용 정리
1 고3이다
2 새로운 등장인물이네
3 권시연이 싸운다 도와줘야지",이제 반장은 뭐라 불러야 해요...?,휴재하시구여 소재궁리하시구여 재충전해서 다시 돌아오시는게 좋을것같아여 독자들한테 욕먹는게 진짜 안타까워여......,반장치우라니까 반장을 바꿔버리네,반장은 안불러도되요 안나올거니까요 ㅎㅎ,신윤환이 여캐라는 증거 : 이 작가는 여캐에게만 쌍꺼풀을 그림. 남캐는 그런거 없음,안경잡이요,이거진짜 정으로 보는사람들 추천눌러보셈,True,True,True,False,True,False,True,False,False,True
177,1238,1238,597478,245,6.8,19177,장난하냐...왜자꾸 스토리진행할때쯤 되면 갑자기 뜬금없이 다른 얘기에 회상에 지금 몇십회차 반복하면서 이렇게 내용 이상하게 낑겨넣는데 독자들은 그게 신물난다는거아냐 진짜 쿠키는 이제 그만 구울란다,오늘화 요약 : 원래는 안되는데 특별히 해줄게~,"진도 안 나간다고 욕하는데, 이번 화는 동원이가 고백 못하고 있는  이유를 알려주는 화 아닌가...",이 편이 동원이가 고백 못하는 이유를 보여주는 화라는 베댓님.... 동원이가 소심하고 찌질해서 고백 못하고 있는 거라는 것 쯤은 한 100화 전엔 파악한 것 같네여;; 쉴드칠거면 제대로 좀...,쿠키아깝네진짜 이제못보겟다 3달뒤에몰아봐야지,작가의도는 동원이가 왜 고백 못하는지 알려주려고 이번화 만든건 맞는거 같은데 문제는 독자들이 이미 동원이 성격이 좆찐따라는걸 너무 잘알아버려서 딱히 전개에 중요한화는 아닌거 같음,진짜 단돈 200 원이 이렇게까지 아깝긴 첨이다 ;;;;; 스토리 진행 진짜 구역질 나온다 왜 이렇게 까지 밍기적거리고 질질 끄는거지 이 웹툰 완결나면 돈줄 끊기니까 질질끄는건가 독자들이 꼭 알고 지나쳐야 하는 내용이라던가 포인트를 알려주는 전개도 아니고 주인공 얘기 잘 하다가 마무리도 안짓고 갑자기 서브캐 사랑얘기 처 나오질 않나 ㅋㅋ 억지로 질질 끄는 전개 만들려고 동원 유나 아영 전개에 다른반 ㅅㄲ가 갑툭튀하더니 아영이한테 고백하질않나,아니 진짜 어쩌라고,원래는 굽는데 특별히 안구워줄게~,"아 베댓들 물타기 때문에 내용 베댓이 없자나 ㅡㅡ. 님들 저거 동원이가 포기한 거. 결국 저 여자애가 동원이에 대해 안좋게 말한 건 하나도 없잖아요. 친구들의 말들 일 뿐. 반박을 안했다 뭐라 할 수 있는데, 친구들이 저렇게 양쪽에서 말하는데 괜히 뭐라하면 갑분싸 될 수 있어요. 호응한 것도 아니고 다른 얘기 나오니 바로 화재 전환하는 걸로 봐서 여자애가 동원이에 대해 친구들과 같은 의견은 아니었을 거 같아요.",False,False,False,False,False,False,False,False,False,False
178,28674,28674,721462,23,6.8,3686,안 믿을듯... 차라리 저기서 폰 확인시켜줘서 계정보여주면 좋을텐데 하필 폰에 물먹어서 폰 안켜지고 오해는 더 깊어질 것 같아. 풀리려면 30~50정도는 더 연재되어야하지 않을까??,아 진짜 ㄹㅇ로 그림작가만 불쌍함 저정도 퀄이면 더 완성도 높은 작품 그릴수 있으실텐데,그림작가분 그리면서도 웃겼을 것 같은데 스토리가 초등학생이 쓴 아이돌 빙의글같네,나만 폰 걱정되냐,항상 느끼는건데 그림그리시는 분께서 아깝네요....,저 이거 진짜 순수하게 궁금해서 물어보는건데 이거 스토리 짜시는 분 누구예요?,아오 드디어 말했는데 왜 아직도 답답허냐,아......이런 만화가 왜 네이버웹툰에.......,피치야 그냥 니가 여주해라,"누가 믿어주겠냐 ,,",False,False,False,False,False,False,False,False,False,True
179,20875,20875,119874,883,6.82,23071,sns는 인생낭비다 -알렉스 퍼거슨,왜이래 아마추어같이 원래 이건 자유연재만화야,신입 독자들 : 지금 덴마의 연재가 끊긴 상태입니다!  베테랑 독자들 : 뭐 별일 있으려고. 일시적인 오류일 뿐이야.,"근데 그 초코바 무게쟤는 능력가진 엑스트라는 어디갔죠?
프를로그 까진 꾸준히 나오던데........걔도 좀 참신했는데.....","여기 뉴비들이 1년 휴재 사태를 모르나 보네.
조용히 보자.",완결만 내주세요....,양형 다음날은 좀 너무하고 그 날 올려주기만 하면 참 좋겠어.,"오늘도 저희 덴마관광을 이용해주셔서 감사합니다. 저희 덴마관광은 덴마를 보러온 or 작가를 욕하러 온 분들의 편안한 관광을 위하여 여러분을 덴마의 첫 화로 모시겠습니다. 주요 관광상품은 야엘로드, 식스틴, 캣냅, 콴의 냉장고 등이 있습니다. 분노를 가라앉히시고, '이게 대체 뭔 만화냐' 싶은 생각이 드시는 분들은 천천히 정주행을 하면서 덴마를 충분히 만끽하시길 바라겠습니다. 즐거운 여행 되십시오.",전혀 실망스럽지 않습니다. 양형은 원래 독자보기를 개같이 봣니으니까요.,덴마는 양형 혼자만의 소유가 아니라고!,False,False,False,True,False,False,True,True,True,False
180,31081,31081,557676,287,6.82,6174,동태 : 핑곗거리 ㄳ하구요 ^^ 그래서 모두 뒤통수 까기로 했습니다!,걍 엎드린 것들만 쓸어버려도 될거 같은데?,동태 빠가사리야 저 자리에 미오는 소환 안된거 보면 모르냐? 미오 이미 미국갔다,"지금보니 은주는 현실적이면서도 이상적인 목표를 가지고 있고, 동태는 극이상주의자, 지은이는 극현실주의자네 저번 싸움부터 은주의 이상을 계속 지은이가 저격한걸 보면 지은이 말듣고 은주도 뭔가 한계를 느끼게될듯",동태야 제발 잊어 걍 미오는 아니야,지금 발암커플 보면 미오와 동태의 사랑이 과연 옳은건가싶다.. 순수하고 정의롭던 동태 미오가 서로에 대한 집착으로 그렇게 꺼려하던 PK도 밥먹듯이 하고 동료이자 은인을 배신해 죽이려할 정도로 인간성이 퇴보함... 동태미오의 사랑은 이루어지면 안된다고 봄. 은주는 태빈이 좋아하면서도 끝까지 신념과 인간성을 잃지 않는데..,예상 : 동태는 미오 복수심으로 지은이 공격함.  다이서들이 A랭커 견적내는거 보면 젤약한애 노릴테니 동태랑 같이 지은이 다굴칠듯,동태야 너 은주랑 지은이한테 그러는거 아니다 진짜,떠나간 인연에 집착하지 말고 남아있는 인연을 지킬 생각을 해라,제발 결말에도 미오 부활만은 없길... 진짜 그런 진부한 아동만화식 결말만큼은 피해라........,False,False,False,False,False,False,True,False,True,True
181,9067,9067,616239,496,6.84,13059,작가님 a형독감인데 자가격리도 안하시고 마구 다니셨네요 감염은 어쩌시려고...,"...진심 이건 쉴드불가네
A형 독감 완치될때까지 같이 밥도 먹으면 안되고 수건 이런것도 다 따로 써야해요. 설거지도 따로 해야할 정도로 전염성 강한 병인데 왜 그러고 돌아다니셨어요. 작가분들, 기차사람들, 그 식당 이용한 사람들 다 독감 걸리라고요?","초심을 잃은 듯

거진 매 컷마다 무슨 유튜브 볼 수 있습니다..

내가 만화를 보러 온건지 유튜브 홍보를 보러 온건지

모를 정도다

그리고 A형 독감이면 전염성이 심한데, 연말이라고 사람

많은 곳만 골라 여기저기 다닌다니 ;; 이런 민폐도 따로

없는 듯..

한 때 가슴뛰게 봤던 그 웹툰 그 작가가 맞는지 의심스

러울 정도다","작가님 죄송하지만 아무리 마스크쓰고 은폐한다한들 가족조차 잠시 격리하는게 맞아요 시기가 어느때인데 그런 행동을 하셨던건지..... 가뜩이나 전염성 질환에 민감한 시기인데...
그리고 수익창출을 위해서건 소통을 위해서건
유튜브는 '부'의 개념이지 '주'가 아니라는것 알아주시길... 만화소재로 표현하기위해 과장된 부분도 있겠지만,이게 사실이라면 작가님 지나치게 무리하시는거 같아요..",아...작가님..너무 실망이네요.타미 복용중엔 자가 격리 하셔야해요.,유튜브하시는건좋지만  주객전도가되면 안좋은거같습니다 ㅜ ㅜ,독감도 독감인데 유튜브..... 이번 만화는 별로 였던 거 같아요.... 윌유메리미에 맞는 건 아니지 않나 싶네요,독감걸리셨으면서 자가격리 안하고 너무 여기저기 돌아다ㅣ니는건 좀 민폐 아닌가요..... 유튜브도 좋지만 좀 때와 장소를 가려주셨으면 좋겟어요,독감이 독한감기가 아니예요... 감기랑 달라요... 병원에서 자가격리얘기 못들으셧나요... ,작가님 A형독감은 간접 접촉으로도 퍼지는거 아닌가요..,False,False,False,False,False,True,False,True,True,True
182,19281,19281,641253,143,6.85,117695,제목이 외모지상주의 인건 알겠는데 주제가 외모지상주의 옹호에요 비판이에요? 점점 구분이 안가네,작가님 옛날에 지방사람한테 처맞으신적 있나 지방비하 겁나 하시네요,어딜 봐서 외모지상주의를 비판하는 웹툰인지도 모르겠고... 점점 더 일진물이 되어가는 느낌... 게다가 중간에 여주애들 물에 젖었다는 장면은 왜 저렇게 표현하셨는지도 모르겠네요 ㅠㅠ 점점 외모지상주의를 비판한다기보다는 오히려 부추기는 느낌이에요,"지방사는데요 요즘들어 사투리쓴다고 뭐라 그러는애들많은데
웹툰보고 한마디만 할게요
사투리는 그냥 사투리지 표준어 아니라서 신기하게 쳐다보지 말아주세요
님들이 표준어 그냥 쓰듯 우리도 그냥 태어날때부터 쓰던말이에요","여자애들은 가슴 안큰 친구들이 없네요 ㅋㅋ 못된짓 하는 애들보면 대부분 못생긴 애들이고 싸움은 무조건 잘해야되고 얼굴은 이쁘고 잘생기고 봐야된다가 이 만화 주제같네요
",작가님 ...  이건 아닌 것 같습니다.. 옆에 예쁜 여자를 끼고(?) 있으면 잘나가는 남자고 옆에 있는 여자가 못생겼으면 남자가 기가 죽나요...? 여자가 남자의 기를 살려주는 물건처럼 그려진 것 같아서 보기 썩 좋지는 않습니다...,아니 뭐야 솔직 이 만화의 목적을 모르겠다,재열이 신발하고 지갑하고 핸드폰 언제 찾아요?,작가 가슴에 한이있나 저렇게그릴이유가있긴하냐,이거는 내가 생각하기엔 쉴드는 못친다..,False,False,True,True,False,False,False,False,False,True
